attempt_id,submission_type,item_id,question_stem,domain,subdomain,response_type,student_answer,score,confidence,answered_at
f68f45f1-a00a-4519-8d7c-10bf2595d20d,pre,Q40_Open_Diagnose,"You were asked: What was a key factor in the 2007-2008 financial crisis? Options were A) Strong regulation, B) Failure to manage risk, C) High savings rates, D) Low borrowing. You answered [student's answer] with high confidence. In 1-2 sentences, explain your reasoning for that answer.",Investment & Risk,2008 Financial Crisis,diagnose,"For this question I answered C.) High savings risk because during the 2007-2008 financial crisis, I believe this answer to be true because I have seen many jokes on the internet about people born in the early 2000's saying things like \""Instead of learning how to walk I should've been buying a house in 2007.\"" So I know because of those jokes that the prices of homes were steadily decreasing so it would've been very beneficial to have bought a house at the time if possible. ",50.00,3,2026-02-07 20:08:30.567664+00
f72070f1-ac93-44a2-847d-966ff32151e8,pre,Q29_Open_Diagnose,"You were asked: If interest rates rise, what typically happens to bond prices? Options were A) They rise, B) They fall, C) They stay the same, D) No relationship. You answered [student's answer] with high confidence. In 1-2 sentences, explain your reasoning for that answer.",Investment & Risk,Interest Rates & Bonds,diagnose,they fall because people are less likely to spend more amounts of money when interest is high,50.00,2,2026-02-03 20:51:53.673946+00
f72070f1-ac93-44a2-847d-966ff32151e8,pre,Q5_Open_Confirm,"You were asked how much Lyle should have in emergency savings. You answered ""three or more months of living expenses,"" which is correct. In 1-2 sentences, explain why financial experts recommend this amount.",Borrowing & Credit,Emergency Fund,confirm,"anything can happen, and so its best to have a good amount of money saved for the times you may need it",50.00,3,2026-02-03 20:51:53.673946+00
f7bd4372-1c55-4a58-a92e-fbfce81eaed0,pre,Q30_Open_Diagnose,"You were asked: An investment with a high return is likely to be high risk. True or false? You answered ""False"" with high confidence. In 1-2 sentences, explain your reasoning for that answer.",Investment & Risk,Risk-Return Tradeoff,diagnose,"I answered False because a high return does not automatically mean high risk in every case. Some investments can have strong returns due to factors like long time horizons, diversification, or favorable market conditions without being inherently high risk.",50.00,3,2026-02-06 03:21:15.521038+00
f7bd4372-1c55-4a58-a92e-fbfce81eaed0,pre,Q7_Open_Diagnose,"You were asked: Which group would have the greatest problem during periods of high inflation? Options were A) Young working couples, B) Older working couples saving for retirement, C) Retirees on a fixed income. You answered [student's answer] with high confidence. In 1-2 sentences, explain your reasoning for that answer.",Borrowing & Credit,Inflation (Fixed Income),diagnose,I chose Retirees on a fixed income because inflation makes everyday expenses rise while their income doesn’t increase at the same pace. That means their purchasing power drops the most compared to working couples who can potentially earn more over time.,50.00,3,2026-02-06 03:17:49.883476+00
f7bd4372-1c55-4a58-a92e-fbfce81eaed0,pre,Q8_Open_Diagnose,"You were asked: What can Jayden likely negotiate with an auto loan lender? Options were A) Interest rate only, B) Down payment only, C) Both, D) Neither. You answered [student's answer] with high confidence. In 1-2 sentences, explain your reasoning for that answer.",Borrowing & Credit,Auto Loans,diagnose,"I chose Both because auto lenders can often adjust the interest rate based on credit and competition, and the down payment is flexible depending on what the borrower can put down Since both terms affect the loan’s total cost and risk, they’re commonly negotiable.",50.00,3,2026-02-06 03:19:09.653273+00
f7eafe3f-b998-4ee9-a32f-e092e7ef664f,pre,Q36_Open_Diagnose,"You were asked: Is it less likely you'll lose all your money if you save it in more than one place? You answered ""False"" with high confidence. In 1-2 sentences, explain your reasoning for that answer.",Investment & Risk,Diversification Principle,diagnose,I am not sure why.,50.00,2,2026-02-03 05:38:38.461989+00
f7eafe3f-b998-4ee9-a32f-e092e7ef664f,pre,Q37_Open_Confirm,"You were asked which insurance protects you if you cause an accident that injures someone. You answered ""auto insurance liability coverage,"" which is correct. In 1-2 sentences, explain what liability coverage does.",Investment & Risk,Insurance Types,confirm,It is because I have a similar insurance.,50.00,3,2026-02-03 05:38:38.461989+00
f9e59f01-e550-49ff-bafe-07e604bce5d7,pre,Q10_Open_Diagnose,"You were asked: Which statement about credit reports is FALSE? Options were A) Employers use them to screen applicants, B) They include a credit worthiness assessment, C) They are provided by a single source. You answered [student's answer] with high confidence, indicating you thought that statement was false. In 1-2 sentences, explain your reasoning.",Borrowing & Credit,Credit Reports,diagnose,"I choose option C as FALSE because credit reports do not come from a single institution; instead, they are collected and generated by multiple credit bureaus separately.",50.00,3,2026-02-04 00:17:03.700313+00
f9e59f01-e550-49ff-bafe-07e604bce5d7,pre,Q37_Open_Diagnose,"You were asked: Which insurance protects you if you cause an accident that injures someone? Options were A) Health insurance, B) Homeowner's insurance, C) Auto liability coverage. You answered [student's answer] with high confidence. In 1-2 sentences, explain your reasoning for that answer.",Investment & Risk,Insurance Types,diagnose,"I choose C. Because if you cause an accident while driving and injure someone else, liability insurance is used to cover the medical expenses and compensation for injuries of the other party.",50.00,3,2026-02-04 00:17:03.700313+00
f9e59f01-e550-49ff-bafe-07e604bce5d7,pre,Q5_Open_Diagnose,"You were asked: How much should Lyle have set aside for emergency savings? The options were A) $200 or so, B) One month's rent, C) Three or more months of expenses. You answered [student's answer] with high confidence. In 1-2 sentences, explain your reasoning for that answer.",Borrowing & Credit,Emergency Fund,diagnose,"i choose C, as Emergency savings should cover at least three months basic living expenses to deal with risks such as unemployment, emergencies or sudden large expenditures",50.00,3,2026-02-04 00:17:03.700313+00
fa1ca58e-250b-48ef-a8a9-8977a9cacfd1,pre,Q13_Open_Confirm,"You were asked what a home insurance deductible represents. You answered ""the amount you pay before insurance covers damages,"" which is correct. In 1-2 sentences, explain how a deductible works when you file a claim.",Risk Management,Insurance Deductible,confirm,You would have to pay money before insurance covers the damage. Assuming the claim gets approved. ,50.00,1,2026-02-03 21:07:54.063099+00
fa1ca58e-250b-48ef-a8a9-8977a9cacfd1,pre,Q36_Open_Confirm,"You were asked whether saving money in more than one place reduces the risk of losing everything. You answered ""True,"" which is correct. In 1-2 sentences, explain why spreading your savings across multiple places is safer.",Investment & Risk,Diversification Principle,confirm,"Spreading savings across multiple places is safer than investing money in one place because if one place has a high risk, it can be overlooked by another place where the reward may be higher. ",50.00,2,2026-02-03 21:07:54.063099+00
fa1ca58e-250b-48ef-a8a9-8977a9cacfd1,pre,Q4_Open_Confirm,"You were asked: If you lend $25 to a friend and he gives you $25 back the next day, how much interest has he paid? You answered ""$0,"" which is correct. In 1-2 sentences, explain why the interest is $0.",Borrowing & Credit,Borrowing/Interest,confirm,The interest would be $0 because if you lend $25 and receive $25 back then you gained $0 interest.,50.00,2,2026-02-03 21:07:54.063099+00
fa3707a1-b0aa-4bda-818d-8fffaa810e62,pre,Q10_Open_Diagnose,"You were asked: Which statement about credit reports is FALSE? Options were A) Employers use them to screen applicants, B) They include a credit worthiness assessment, C) They are provided by a single source. You answered [student's answer] with high confidence, indicating you thought that statement was false. In 1-2 sentences, explain your reasoning.",Borrowing & Credit,Credit Reports,diagnose,Your credit report isn't relevant to employers because they aren't giving you credit. That would only be relevant to lenders.,50.00,3,2026-02-08 21:36:52.930424+00
fa3707a1-b0aa-4bda-818d-8fffaa810e62,pre,Q40_Open_Confirm,"You were asked about a key factor in the 2007-2008 financial crisis. You answered ""widespread failure to properly assess and manage financial risk,"" which is correct. In 1-2 sentences, explain how poor risk management contributed to the crisis.",Investment & Risk,2008 Financial Crisis,confirm,"I don't know too much about how this happened, but I'm pretty sure it had to do with banks giving out too many loans with not enough protection against financial risk in the sense that they didn't really have a backup if borrowers failed to pay back the loans.",50.00,2,2026-02-08 21:39:42.585525+00
fa3707a1-b0aa-4bda-818d-8fffaa810e62,pre,Q6_Open_Diagnose,"You were asked: A successful effort to lower inflation would likely be accompanied by which of the following? Options were A) A decrease in the general level of prices, B) A slower increase in prices, C) An increase in employment. You answered [student's answer] with high confidence. In 1-2 sentences, explain your reasoning for that answer.",Borrowing & Credit,Inflation (Lowering),diagnose,"Inflation is the result of an increase in the aggregate price level of a given country's economy, so if successful policy is implemented to reduce inflation, it is synonymous with the price level decreasing.",50.00,3,2026-02-08 21:37:55.736102+00
fae40171-d895-4602-8959-a15d21fbe0e3,pre,Q29_Open_Diagnose,"You were asked: If interest rates rise, what typically happens to bond prices? Options were A) They rise, B) They fall, C) They stay the same, D) No relationship. You answered [student's answer] with high confidence. In 1-2 sentences, explain your reasoning for that answer.",Investment & Risk,Interest Rates & Bonds,diagnose,"When the interest rates rise, then bonds pay higher. Therefore to compete there price is droping",50.00,2,2026-02-02 21:18:28.555282+00
